stationid,county,smcshed,latitude,longitude,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectiontime,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish
SMC02232,Los Angeles,Los Angeles,34.23241000,-118.55240000,SMC02232,2013-06-03,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles found- concrete channel,X,Point,1899-12-30 09:10:00,Algae_SWAMP,Macroalgae,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,,,,,,,,,None,,Symploca elegans,NR,,68610634.65,um3/cm2,=,None,Pend,NR,None,,"Fuller, C.",,2014-07-11,,0E-8,SMC,2016-01-23,true
SMC02232,Los Angeles,Los Angeles,34.23241000,-118.55240000,SMC02232,2013-06-03,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles found- concrete channel,X,Point,1899-12-30 09:10:00,Algae_SWAMP,Microalgae,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Fuller, C.",,40,1,,300.00000000,835.00000000,0,0,,None,,Symploca elegans,NR,,913697.61,um3/cm2,=,None,Pend,NR,None,,"Fuller, C.",,2014-07-11,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Chamaesiphon minutus,NR,4.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Characiopsis subulata,NR,3.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Chroococcopsis fluviatilis,NR,36.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Chytridiochloris acus,NR,18.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Heteroleibleinia kossinskajae,NR,12.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Leptolyngbya foveolarum,NR,23.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Protoderma viride,NR,3.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Epiphyte,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Stigeoclonium sp 1,NR,1.00000000,,count,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Macroalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Cladophora glomerata,NR,,22222222222,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Macroalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Oedogonium sp 1,ST,,13737373737,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Macroalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Phormidium cf subfuscum,NR,,404040404,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Macroalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Rhizoclonium hieroglyphicum,NR,,3232323232,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Macroalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Vaucheria sp 1,ST,,808080808.1,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Aphanocapsa cf delicatissima,NR,,287.4920369,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Aphanocapsa sp 1,NR,,1899.947374,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Chlorella sp 1,NR,,718.0407731,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Chytridiochloris acus,NR,,4062.806814,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Cryptomonas anomala,NR,,677.2560572,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Leptolyngbya foveolarum,NR,,2673.358507,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Planktolyngbya limnetica,NR,,8253.493762,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus abundans,NR,,4624.182579,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus brevispina,NR,,2635.221126,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus cf aculeolatus,NR,,1317.610563,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus dimorphus,NR,,20624.42873,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus ellipticus,NR,,8735.05217,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus intermedius,NR,,2058.766505,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Microalgae,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,36,,300.00000000,305.00000000,0,0,,None,,Scenedesmus raciborskii,NR,,39429.05493,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Qualitative,1.00000000,Individual Collection by hand,None,-88.00000000,m,,,,,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Oedogonium sp 1,ST,,,count,P,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC13630,Los Angeles,San Gabriel,33.86119000,-118.10351000,SMC13630,2012-06-21,SMCRWM,BA,SWAMP_2007_WS,ABCL,Concrete Channel,X,Point,1899-12-30 10:09:00,Algae_SWAMP,Qualitative,1.00000000,Individual Collection by hand,None,-88.00000000,m,,,,,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Rhizoclonium hieroglyphicum,NR,,,count,P,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
403M05771,Los Angeles,Santa Clara,34.69939000,-118.79476000,403M05771,2015-04-30,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,<25 cobbles found,X,Point,1899-12-30 11:00:00,Algae_SWAMP,Integrated,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Amphora pediculus,NR,,23,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
403M05771,Los Angeles,Santa Clara,34.69939000,-118.79476000,403M05771,2015-04-30,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,<25 cobbles found,X,Point,1899-12-30 11:00:00,Algae_SWAMP,Integrated,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Campylodiscus hibernicus,NR,,1,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
403M05771,Los Angeles,Santa Clara,34.69939000,-118.79476000,403M05771,2015-04-30,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,<25 cobbles found,X,Point,1899-12-30 11:00:00,Algae_SWAMP,Integrated,1.00000000,PVCDelimiter,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cocconeis placentula,NR,,163,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Geitlerinema ionicum,NR,,766.9621394,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Komvophoron cf minutum,NR,,2755.320217,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Monoraphidium minutum,NR,,42.74724299,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Nostoc spongiaeforme ,NR,,12983.76261,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Oocystis natans,NR,,833.5712384,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Planktolyngbya limnetica ,NR,,5262.647242,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Scenedesmus abundans,NR,,1994.87134,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,38,,300.00000000,303.00000000,0,0,,None,,Scenedesmus cf ellipticus,NR,,3676.946853,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Qualitative,1.00000000,Individual Collection by hand,None,-88.00000000,m,,,,,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Nostoc verrucosum,NR,,,count,P,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04880,Los Angeles,Los Angeles,34.30884000,-118.09829000,SMC04880,2012-06-06,SMCRWM,BA,SWAMP_2007_WS,ABCL,<25 cobbles counted,X,Point,1899-12-30 10:12:00,Algae_SWAMP,Qualitative,1.00000000,Individual Collection by hand,None,-88.00000000,m,,,,,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,,,None,,Spirogyra sp 12,ST,,,count,P,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04204,Los Angeles,Los Angeles,34.20358000,-118.01853000,SMC04204,2012-07-11,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:46:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,42,,300.00000000,302.00000000,0,0,,None,,Oscillatoria ucrainica,NR,,207697.2438,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04204,Los Angeles,Los Angeles,34.20358000,-118.01853000,SMC04204,2012-07-11,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:46:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,42,,300.00000000,302.00000000,0,0,,None,,Planktolyngbya limnetica,NR,,1701.200194,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04204,Los Angeles,Los Angeles,34.20358000,-118.01853000,SMC04204,2012-07-11,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:46:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,42,,300.00000000,302.00000000,0,0,,None,,Scenedesmus obliquus,NR,,613.7926475,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04204,Los Angeles,Los Angeles,34.20358000,-118.01853000,SMC04204,2012-07-11,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:46:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,42,,300.00000000,302.00000000,0,0,,None,,Tychonema sp 1,NR,,102895.8823,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
SMC04204,Los Angeles,Los Angeles,34.20358000,-118.01853000,SMC04204,2012-07-11,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:46:00,Algae_SWAMP,Microalgae,1.00000000,RubDelim & PVCDelim,None,-88.00000000,m,,,138.60000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,44,42,,300.00000000,302.00000000,0,0,,None,,Tychonema sp 2,NR,,2469.501174,um3/cm2,=,None ,Pend,NR,None,,"Hristova, R.",,2013-01-09,,0E-8,SMC,2016-01-23,true
